text,label
לילה טוב ושינה עמוקה,clean
שיהיה בהצלחה בפרויקט,clean
מזל טוב עד 120,clean
תודה על השירות המעולה,clean
אני ממש מעריך את,clean
זה נשמע בסדר גמור,clean
אין בעיה נדבר אחר,clean
תבוא שוב נשמח תמיד,clean
יום נפלא שיהיה לך,clean
שבת שלום לכל החברים,clean
חג שמח ושנה טובה,clean
בשמחה רבה מוכן לעזור,clean
אחלה יום שיהיה לך,clean
איזה כיף לראות אתכם,clean
אני כבר בדרך לשם,clean
מישהו יודע מה השעה?,clean
אני פשוט נהניתי מאוד,clean
תודה על כל העזרה,clean
אני בטוח שיהיה טוב,clean
יש מצב שאתה בא?,clean
אני פשוט פה מחכה,clean
תגיד מה העניינים אחי?,clean
וואו זה ממש יפה,clean
אני הולך לאכול משהו,clean
מישהו רוצה לשתות?,clean
אני פשוט מחפש תשובה,clean
תודה על המידע המועיל,clean
אני לא בטוח שזה,clean
יש למישהו מושג איך,clean
אני פשוט צריך עזרה,clean
תגיד איפה אתה נמצא?,clean
וואי איזה קטע מצחיק,clean
אני הולך הביתה עכשיו,clean
מישהו יודע מתי זה?,clean
אני פשוט מחכה לכם,clean
תודה על הכל באמת,clean
אני בטוח שזה נכון,clean
יש מצב שאתה בודק?,clean
אני פשוט פה בחוץ,clean
תגיד מה קרה שם?,clean
וואו זה ממש טוב,clean
אני הולך לישון עכשיו,clean
מישהו יודע כמה זה?,clean
אני פשוט צריך משהו,clean
תודה על המענה המהיר,clean
אני לא יודע איפה,clean
יש למישהו פתרון לזה?,clean
אני פשוט מחפש מידע,clean
תגיד אתה מגיע היום?,clean
וואי זה נראה נהדר,clean
אני הולך לנוח ביי,clean
מישהו יודע איך עושים?,clean
אני פשוט מחפש דרך,clean
תודה על השירות האדיב,clean
אני בטוח שהכל יצליח,clean
יש מצב שאתה עוזר?,clean
אני פשוט נמצא בבית,clean
תגיד מה שלומך היום?,clean
וואו איזה יופי באמת,clean
אני הולך לשם נתראה,clean
מישהו יודע מתי נפתח?,clean
אני פשוט מחכה להם,clean
תודה על כל הטוב,clean
אני לא בטוח לגבי,clean
יש למישהו רעיון לזה?,clean
אני פשוט רוצה עזרה,clean
תגיד אתה בא בסוף?,clean
וואי זה ממש מיוחד,clean
אני הולך לישון לילה,clean
מישהו יודע מה קרה?,clean
אני פשוט צריך זמן,clean
תודה רבה לך אחי,clean
הכל יהיה בסדר גמור,clean
זה יצא ממש יפה,clean
אני שמח בשבילך מאוד,clean
מה נשמע הכל טוב?,clean
בוקר טוב ומלא שמחה,clean
ערב טוב ושקט לכם,clean
לילה טוב וחלומות פז,clean
שיהיה המון בהצלחה בזה,clean
מזל טוב מכל הלב,clean
תודה על הכל באמת,clean
אני ממש גאה בך,clean
זה נשמע הגיוני מאוד,clean
אין שום בעיה נדבר,clean
תבוא לבקר שוב בכיף,clean
יום מקסים שיהיה לך,clean
שבת שלום וכל הברכות,clean
חג שמח ומאושר לכולם,clean
בשמחה רבה תמיד כאן,clean
אחלה בחירה עשית תתחדש,clean
איזה נוף מדהים יש,clean
אני כבר בדרך אליך,clean
מישהו ראה את המפתחות?,clean
אני פשוט נהנה מהיום,clean
תודה על המילים הטובות,clean
אני בטוח שהכל יצליח,clean
יש מצב שאתה בא?,clean
אני פשוט פה מחכה,clean
תגיד מה איתך הכל?,clean
וואו זה ממש נהדר,clean
אני הולך להביא אוכל,clean
מישהו רוצה לשתות מים?,clean
אני פשוט מחפש פתרון,clean
תודה על השירות הטוב,clean
אני לא בטוח לגמרי,clean
יש למישהו רגע פנוי?,clean
אני פשוט צריך הנחיה,clean
תגיד מה שלום המשפחה?,clean
וואי איזה רגע מרגש,clean
אני הולך לישון לילה,clean
מישהו יודע מתי נפתח?,clean
אני פשוט מחכה לתשובה,clean
תודה על ההתייחסות שלך,clean
מישהו יודע איך מפעילים את המזגן בחדר?,clean
אני לא מוצא את המטען של הלפטופ שלי,clean
תגיד אתה באמת חושב שהמבחן יהיה קשה?,clean
וואי איזה יום ארוך ומעייף עבר עליי,clean
תודה רבה על העזרה עם הקניות,clean
אני בדרך לפגוש חברים נדבר אחר כך,clean
יש למישהו המלצה על סדרה טובה בנטפליקס?,clean
אני פשוט חייב לצאת לקצת חופש,clean
תתחדש על הנעליים הן ממש יפות,clean
מישהו יודע מתי נפתח הסופר הקרוב?,clean
אני פשוט אוהב את השקט שיש בבוקר,clean
תודה על השיתוף זה ממש עזר לי להבין,clean
איזה כיף שכולם הצליחו להגיע בסוף,clean
אני לא מבין למה האינטרנט כל כך איטי,clean
מי רוצה לבוא איתי למשחק כדורסל מחר?,clean
אני פשוט מחכה לאישור מהבוס שלי,clean
תגיד מה אתה חושב על החולצה החדשה שלי?,clean
וואלה יצאת חבר אמת תודה על הכל,clean
אני לא מוצא את המפתחות של הרכב,clean
יש למישהו מושג איך פותחים את הקובץ הזה?,clean
אני פשוט רציתי להגיד לך כמה אני מעריך אותך,clean
מישהו יודע באיזו שעה מתחילה ההופעה?,clean
אני בטוח שהכל יהיה בסדר אל תדאג כל כך,clean
תגיד אתה מגיע לחתונה ביום חמישי?,clean
וואי שכחתי לגמרי לקנות ביצים במכולת,clean
אני פשוט צריך קצת זמן כדי לחשוב,clean
יש למישהו מטען נייד שאפשר להשאיל?,clean
אני חושב שזה אחד השירים הכי יפים ששמעתי,clean
תודה על התמיכה זה באמת מחמם את הלב,clean
מישהו יודע איך מגיעים לכתובת הזאת בווייז?,clean
אני פשוט לא מצליח להבין את ההוראות של המשחק,clean
תגיד מה שלומך היום הכל טוב אצלך?,clean
וואלה לא חשבתי שזה יקרה כל כך מהר,clean
אני מחכה בקוצר רוח לראות את התוצאות,clean
איזה יופי של נוף יש לכם מהמרפסת,clean
מישהו רוצה להזמין פיצה עם תוספות?,clean
אני פשוט מרגיש שהפעם זה ילך לנו בקלות,clean
תודה על כל ההשקעה שלך בפרויקט הזה,clean
אני לא בטוח שאני זוכר איפה שמתי את זה,clean
יש מצב שאתה שולח לי את הקישור שוב?,clean
אני פשוט טובע בעבודה היום אין לי זמן לנשום,clean
תגיד מה אתה חושב על הרעיון המטורף הזה?,clean
וואו זה נראה פשוט מעולה תתחדשו,clean
אני הולך לקניון מישהו רוצה להצטרף אליי?,clean
מישהו יודע מתי הספרייה נסגרת היום?,clean
אני פשוט נהנה מהאווירה שיש פה בקבוצה,clean
תודה על הדאגה אני מרגיש הרבה יותר טוב עכשיו,clean
אני לא מוצא את הספר שחיפשתי בספרייה,clean
יש למישהו המלצה על מוסך טוב באזור?,clean
אני פשוט מנסה להבין איך להפעיל את התוכנה,clean
תגיד אתה פנוי לשיחה קצרה בטלפון?,clean
וואי איזה מזג אוויר מושלם לטיול בצפון,clean
אני הולך להוציא את הכלב לסיבוב קצר,clean
מישהו יודע איפה הנחתי את המשקפיים שלי?,clean
אני פשוט צריך עזרה קטנה עם המזוודה,clean
תודה על ההסבר עכשיו הכל הרבה יותר ברור,clean
אני בטוח שזה נמצא איפשהו בתיק שלך,clean
יש מצב שאתה בודק לי את העדכון האחרון?,clean
אני פשוט מחכה לשיחה מהבנק כבר שעה,clean
תגיד מה הלוז שלך להיום בערב?,clean
וואו זה ממש משמח לשמוע חדשות כאלה,clean
אני הולך לקנות נעלי ריצה חדשות,clean
מישהו יודע מה קרה בפרק הקודם של הסדרה?,clean
אני פשוט רוצה לוודא שהכל סגור ומסודר,clean
תודה על הטיפ זה חסך לי המון זמן וכסף,clean
אני לא מוצא את הדרך החוצה מהבניין הזה,clean
יש למישהו רעיון למתנה ליום הולדת של אמא?,clean
אני פשוט מחפש את הדרך הנכונה לעשות את זה,clean
תגיד איפה היית? חיפשתי אותך בכל מקום,clean
וואי זה היה פשוט מפתיע ומטורף,clean
אני הולך לנוח קצת על הספה ביי,clean
מישהו יודע איפה החתול שלי מתחבא?,clean
אני פשוט צריך עוד כמה דקות לסיום,clean
תודה על השירות המקצועי והמהיר שלכם,clean
אני בטוח שזה יסתדר על הצד הטוב ביותר,clean
יש מצב שאתה עוזר לי להרים את הקרטון?,clean
אני פשוט מחכה לכם ליד הכניסה הראשית,clean
תגיד מה נסגר בסוף עם הטיסה ליוון?,clean
וואו זה נשמע כמו תוכנית מושלמת לחג,clean
אני הולך לראות סרט חדש מי בא איתי?,clean
מישהו יודע כמה עולה כרטיס לרכבת?,clean
אני פשוט רוצה לסיים את המשימה הזאת כבר,clean
תודה על התגובה המהירה והמפורטת שלך,clean
אני לא יודע לאן נעלם הארנק שלי שוב,clean
יש למישהו פתרון לתקלה הטכנית הזאת?,clean
אני פשוט מחפש קצת מידע באינטרנט,clean
תגיד אתה מצטרף אלינו לארוחת הערב?,clean
וואי זה ממש יפה תתחדש על הבגדים,clean
אני הולך לישון אני פשוט גמור מעייפות,clean
מישהו יודע כמה זמן נמשך האימון היום?,clean
אני פשוט צריך כוס מים קרים דחוף,clean
תודה על הכל באמת אין כמוכם בעולם,clean
אני בטוח שזה מה שקבענו מלכתחילה,clean
יש מצב שאתה עוזר לי רגע עם זה?,clean
אני פשוט נמצא ממש פה בפינה של הרחוב,clean
תגיד מה אתה רוצה להזמין לאכול?,clean
וואו איזה נוף מדהים יש מהחלון הזה,clean
אני הולך לשם עכשיו נתראה עוד מעט,clean
מישהו יודע מתי יוצא האוטובוס הבא לתל אביב?,clean
אני פשוט מחכה להודעה ממך כבר שעות,clean
